author, day, timestamp, id, title
walshcaitlin,Sun, 04 Jul 2010 13:07:53 +0000,85921562,RT @MagnusUnda: English oppression must ceaseCOMMA make haste our national emancipation. Replace your taxation with our liberty. Utopia awaits! #TinyDeclaration
MrsTrevithick,Sun, 04 Jul 2010 12:50:52 +0000,105103399,RT @TJMonticello: All peeps are equal. Sick and tired of your tyrannical BS. Seeking independence. Your permission requestedCOMMA not required. #TinyDeclaration
DrMelanieDavis,Sun, 04 Jul 2010 12:44:56 +0000,91708032,Rewrite the Constitution via Twitter?  Results of Slate's #TinyDeclaration contest: http://www.slate.com/id/2258811/
crisismappers,Sun, 04 Jul 2010 12:40:47 +0000,91730566,All Men Are Tweeted Equal. Condense the Declaration of Independence to one tweet; its essence http://bit.ly/buaOwO @Slate #TinyDeclaration
WichitaCindy,Sun, 04 Jul 2010 12:40:34 +0000,1534838,&quot;Bye GeorgeCOMMA we've got it.&quot; ~ @ApocalypseHow [winning tweet of Slate.com's #TinyDeclaration challenge]
WichitaCindy,Sun, 04 Jul 2010 12:36:04 +0000,1534838,Results of Slate.com's #tinydeclaration challenge to summarize Dec. of Independence in a single tweet: http://j.mp/d0OwVE /thx @TweetSmarter
allyngibson,Sun, 04 Jul 2010 12:32:45 +0000,57639217,RT @badanes: Our Rights from Creator (h/t @JLocke). LifeCOMMA LibertyCOMMA PoH FTW! Your transgressions = FAIL. GTFOCOMMA @GeorgeIII. -HANCOCK et al #TinyDeclaration
QueenNewsBee,Sun, 04 Jul 2010 12:27:39 +0000,4649737,4th of July Contest: RT @Slate --&gt; Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
WallackNancy,Sun, 04 Jul 2010 11:39:21 +0000,72123166,RT @badanes: Our Rights from Creator (h/t @JLocke). LifeCOMMA LibertyCOMMA PoH FTW! Your transgressions = FAIL. GTFOCOMMA @GeorgeIII. -HANCOCK et al #TinyDeclaration
hatmani,Sun, 04 Jul 2010 11:07:41 +0000,79550814,#TinyDeclaration: A Slate Twitter contest: All Men Are Tweeted Equal http://ow.ly/26NEX
dougblackjr,Sun, 04 Jul 2010 10:30:56 +0000,476587,RT @TJMonticello: All peeps are equal. Sick and tired of your tyrannical BS. Seeking independence. Your permission requestedCOMMA not required. #TinyDeclaration
MrsTrevithick,Sun, 04 Jul 2010 09:39:28 +0000,105103399,RT @DanielPink: A bunch of us ragtag colonists have decided to take on the world's most powerful army! LOL. #tinydeclaration
MrsTrevithick,Sun, 04 Jul 2010 09:38:52 +0000,105103399,RT @ApocalypseHow: Bye GeorgeCOMMA we've got it. #TinyDeclaration
MrsTrevithick,Sun, 04 Jul 2010 09:38:26 +0000,105103399,Is Loving This: DECLARATION Of INDEPENDENCE Re-Written In 140 Characters  #TinyDeclaration
Jill_Shaw,Sun, 04 Jul 2010 08:28:22 +0000,81608190,4th of July Brevity is the soul of wit: Declaration of Independence &quot;Bye GeorgeCOMMA we've got it.&quot; \n#Tinydeclaration @ApocalypseHow
aem76us,Sun, 04 Jul 2010 07:48:15 +0000,1703638,RT @ApocalypseHow: Bye GeorgeCOMMA we've got it. #TinyDeclaration
MrGhaz,Sun, 04 Jul 2010 07:23:05 +0000,3580368,RT @missjeeves: #TinyDeclaration: A Slate Twitter contest for the Fourth of July.  http://ow.ly/26zcR   hmmmm.... I wanna play! must think....
MrGhaz,Sun, 04 Jul 2010 07:23:03 +0000,3580368,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
invcondemnation,Sun, 04 Jul 2010 07:11:18 +0000,2464011,RT @badanes: Our Rights from Creator (h/t @JLocke). LifeCOMMA LibertyCOMMA PoH FTW! Your transgressions = FAIL. GTFOCOMMA @GeorgeIII. -HANCOCK et al #TinyDeclaration
elasticGurl,Sun, 04 Jul 2010 07:08:07 +0000,92606564,This was the best one...short &amp; sweet w/ double meaning...:   \n  \nBye GeorgeCOMMA we've got it. #TinyDeclaration RT @ApocalypseHow
seattleSuze,Sun, 04 Jul 2010 06:13:59 +0000,7744609,@Slate #tinydeclaration  GeorgeCOMMA remember that tea party about taxation w/out representation? We meant it. Bring it. See you here.
rmdash,Sun, 04 Jul 2010 06:06:13 +0000,11533257,RT @Boston1775: #TinyDeclaration We seek independence based on noble and universal ideas combined with petty and one-sided grievances.
rmdash,Sun, 04 Jul 2010 06:05:44 +0000,11533257,RT @debgalant: I suppose the #tinybillofrights goes 1. talk all you want. 2. guns are fine. 3. get a hotel. 4. get a warrant. 5. Miranda.  #TinyDeclaration
brilon,Sun, 04 Jul 2010 05:29:49 +0000,1387550,RT @ApocalypseHow: Bye GeorgeCOMMA we've got it. #TinyDeclaration
brilon,Sun, 04 Jul 2010 05:26:49 +0000,1387550,RT @Boston1775: #TinyDeclaration We seek independence based on noble and universal ideas combined with petty and one-sided grievances.
